counter,start,storeDLT,storeKfrags,finish
0,1650465191458,1650465198405,1650465204090,1650465211116
1,1650465211830,1650465220828,1650465223079,1650465223385
2,1650465224646,1650465231048,1650465231404,1650465231723
3,1650465232479,1650465237855,1650465247246,1650465247546
4,1650465248026,1650465257115,1650465263322,1650465263629
5,1650465263905,1650465276579,1650465281271,1650465288015
6,1650465288884,1650465292701,1650465294981,1650465295354
7,1650465296567,1650465304491,1650465306718,1650465307020
8,1650465309198,1650465316369,1650465316820,1650465317123
9,1650465317372,1650465320377,1650465320725,1650465321062
