counter,start,storeDLT,storeKfrags,finish
0,1650467987517,1650467991918,1650467992312,1650467992620
1,1650467994953,1650467999714,1650468000174,1650468000540
2,1650468001854,1650468005702,1650468006117,1650468008742
3,1650468011116,1650468015768,1650468016096,1650468016412
4,1650468016957,1650468020550,1650468020929,1650468022420
5,1650468023974,1650468028898,1650468029318,1650468031282
6,1650468031758,1650468037184,1650468037613,1650468038067
7,1650468041865,1650468046959,1650468047287,1650468048864
8,1650468052039,1650468056347,1650468056778,1650468057088
9,1650468057322,1650468061459,1650468061798,1650468062111
