counter,start,storeDLT,storeKfrags,finish
0,1650467989092,1650467991968,1650467992427,1650467994785
1,1650467995985,1650467999700,1650468000138,1650468002817
2,1650468005359,1650468010100,1650468010588,1650468012805
3,1650468014627,1650468018862,1650468019279,1650468019592
4,1650468020088,1650468023397,1650468023756,1650468024071
5,1650468024274,1650468028916,1650468029326,1650468031485
6,1650468031810,1650468037215,1650468037625,1650468038048
7,1650468038180,1650468044068,1650468044526,1650468044837
8,1650468045265,1650468049795,1650468050216,1650468052200
9,1650468054551,1650468059194,1650468059542,1650468061232
