counter,start,storeDLT,storeKfrags,finish
0,1650467987294,1650467991924,1650467992332,1650467995818
1,1650468000347,1650468005699,1650468006113,1650468007872
2,1650468009114,1650468013483,1650468013987,1650468016680
3,1650468017507,1650468020579,1650468021027,1650468022639
4,1650468024207,1650468028904,1650468029312,1650468031497
5,1650468032901,1650468037205,1650468037656,1650468039440
6,1650468040706,1650468044098,1650468044562,1650468044893
7,1650468045081,1650468049963,1650468050294,1650468052241
8,1650468052296,1650468056473,1650468056844,1650468057222
9,1650468059551,1650468063988,1650468064340,1650468065832
