counter,start,storeDLT,storeKfrags,finish
0,1650466356544,1650466372083,1650466373305,1650466377388
1,1650466378494,1650466404421,1650466406616,1650466406918
2,1650466410223,1650466414788,1650466422520,1650466422857
3,1650466424217,1650466437659,1650466443365,1650466443678
4,1650466444610,1650466449455,1650466467355,1650466467655
5,1650466467714,1650466510503,1650466513971,1650466514281
6,1650466515123,1650466523759,1650466528312,1650466528621
7,1650466529630,1650466551025,1650466555348,1650466555685
8,1650466557513,1650466577370,1650466595570,1650466595878
9,1650466597065,1650466615124,1650466615598,1650466618288
