counter,start,storeDLT,storeKfrags,finish
0,1650466353524,1650466374292,1650466376707,1650466391602
1,1650466392662,1650466423898,1650466428079,1650466429420
2,1650466430330,1650466436055,1650466453669,1650466455969
3,1650466457608,1650466462402,1650466462791,1650466504360
4,1650466504378,1650466526776,1650466530772,1650466533771
5,1650466536201,1650466554259,1650466567480,1650466567788
6,1650466567858,1650466585330,1650466601504,1650466601847
7,1650466602189,1650466635128,1650466636696,1650466637025
8,1650466637753,1650466649010,1650466651535,1650466651834
9,1650466651844,1650466678156,1650466678720,1650466679027
