counter,start,storeDLT,storeKfrags,finish
0,1650466353310,1650466371837,1650466375381,1650466375745
1,1650466376010,1650466395134,1650466402309,1650466402622
2,1650466402738,1650466429543,1650466436081,1650466436411
3,1650466436438,1650466487493,1650466487817,1650466488127
4,1650466490209,1650466495878,1650466514532,1650466517204
5,1650466517461,1650466542451,1650466542830,1650466543140
6,1650466544008,1650466572548,1650466575563,1650466575903
7,1650466578103,1650466602297,1650466615521,1650466615869
8,1650466620989,1650466642058,1650466643549,1650466643915
9,1650466644507,1650466651485,1650466653187,1650466676381
