counter,start,storeDLT,storeKfrags,finish
0,1650466354441,1650466372030,1650466373134,1650466376852
1,1650466378410,1650466393320,1650466393927,1650466409423
2,1650466409534,1650466427962,1650466429666,1650466432520
3,1650466433223,1650466441253,1650466441615,1650466441922
4,1650466442393,1650466466011,1650466469538,1650466474073
5,1650466475111,1650466510939,1650466526758,1650466532199
6,1650466532938,1650466554160,1650466559261,1650466559565
7,1650466560313,1650466575965,1650466590892,1650466606967
8,1650466607080,1650466637599,1650466638812,1650466648338
9,1650466648420,1650466668942,1650466669452,1650466691698
