counter,start,storeDLT,storeKfrags,finish
0,1650466353820,1650466372150,1650466375934,1650466379304
1,1650466379914,1650466393452,1650466407442,1650466407756
2,1650466408634,1650466419773,1650466431137,1650466431527
3,1650466431626,1650466455405,1650466458588,1650466462478
4,1650466464979,1650466470704,1650466476585,1650466481590
5,1650466481933,1650466513770,1650466519140,1650466519446
6,1650466521538,1650466531017,1650466550222,1650466550543
7,1650466550624,1650466567576,1650466578897,1650466594944
8,1650466596640,1650466640472,1650466653247,1650466676742
9,1650466677208,1650466680660,1650466689135,1650466689508
