counter,start,storeDLT,storeKfrags,finish
0,1650466353555,1650466374236,1650466381392,1650466383799
1,1650466384764,1650466406942,1650466408664,1650466408967
2,1650466409370,1650466420125,1650466425354,1650466435444
3,1650466435553,1650466458654,1650466484675,1650466484982
4,1650466488419,1650466514464,1650466519327,1650466519633
5,1650466520247,1650466524994,1650466525336,1650466528790
6,1650466530260,1650466563156,1650466569543,1650466569902
7,1650466570924,1650466604843,1650466631818,1650466647536
8,1650466647819,1650466662166,1650466669236,1650466669934
9,1650466670074,1650466686638,1650466692470,1650466692777
