counter,start,storeDLT,storeKfrags,finish
0,1650466353433,1650466374154,1650466377282,1650466377608
1,1650466378943,1650466393725,1650466396626,1650466396955
2,1650466397679,1650466405426,1650466408467,1650466408790
3,1650466409568,1650466423952,1650466433384,1650466453605
4,1650466454328,1650466487530,1650466491851,1650466516300
5,1650466517542,1650466555324,1650466563535,1650466576692
6,1650466577862,1650466629664,1650466643657,1650466643970
7,1650466644845,1650466653114,1650466662490,1650466662790
8,1650466663414,1650466685261,1650466689244,1650466694444
9,1650466694891,1650466700157,1650466700560,1650466700872
