counter,start,storeDLT,storeKfrags,finish
0,1650466355770,1650466374389,1650466377452,1650466392882
1,1650466393252,1650466404386,1650466418660,1650466418972
2,1650466420564,1650466433559,1650466452858,1650466453165
3,1650466453412,1650466462426,1650466500243,1650466500556
4,1650466500690,1650466511201,1650466514032,1650466516918
5,1650466518962,1650466530018,1650466533046,1650466533369
6,1650466534166,1650466540434,1650466554385,1650466561183
7,1650466561412,1650466569412,1650466579538,1650466579902
8,1650466580496,1650466620666,1650466623523,1650466629790
9,1650466630761,1650466671695,1650466672409,1650466672749
