counter,start,storeDLT,storeKfrags,finish
0,1650466354308,1650466371903,1650466375516,1650466375825
1,1650466377188,1650466389673,1650466394950,1650466395246
2,1650466397471,1650466405436,1650466408496,1650466411531
3,1650466413251,1650466418957,1650466419323,1650466421824
4,1650466421885,1650466452973,1650466453867,1650466456488
5,1650466457302,1650466495640,1650466498549,1650466498857
6,1650466499930,1650466507966,1650466511620,1650466512545
7,1650466512744,1650466522726,1650466524803,1650466525097
8,1650466526464,1650466536481,1650466551285,1650466557516
9,1650466559756,1650466565955,1650466575774,1650466580487
