counter,start,storeDLT,storeKfrags,finish
0,1650466357228,1650466372035,1650466373248,1650466381161
1,1650466381935,1650466406631,1650466408587,1650466408897
2,1650466409323,1650466432490,1650466435924,1650466443094
3,1650466444149,1650466502585,1650466504510,1650466504837
4,1650466505396,1650466529964,1650466532238,1650466532629
5,1650466534074,1650466540596,1650466554606,1650466554915
6,1650466555145,1650466572719,1650466576003,1650466580262
7,1650466582272,1650466614885,1650466625735,1650466643583
8,1650466643685,1650466653577,1650466663208,1650466685175
9,1650466685689,1650466695407,1650466696206,1650466699041
