counter,start,storeDLT,storeKfrags,finish
0,1650466353581,1650466374580,1650466382531,1650466391896
1,1650466392104,1650466398117,1650466400930,1650466405404
2,1650466405407,1650466419593,1650466423171,1650466423501
3,1650466423669,1650466443473,1650466445055,1650466448119
4,1650466450488,1650466455981,1650466458751,1650466461997
5,1650466463253,1650466470719,1650466476626,1650466478278
6,1650466478640,1650466492028,1650466514437,1650466517184
7,1650466518541,1650466532338,1650466534072,1650466536366
8,1650466537221,1650466542736,1650466543076,1650466557534
9,1650466561199,1650466575691,1650466579825,1650466580176
