counter,start,storeDLT,storeKfrags,finish
0,1650466353460,1650466372034,1650466373282,1650466373598
1,1650466374898,1650466389120,1650466394903,1650466413499
2,1650466414378,1650466418999,1650466423044,1650466433259
3,1650466433371,1650466437960,1650466455626,1650466478092
4,1650466478941,1650466490059,1650466496317,1650466496649
5,1650466496795,1650466507994,1650466511511,1650466514907
6,1650466516325,1650466544810,1650466559229,1650466567338
7,1650466567485,1650466597662,1650466629601,1650466642646
8,1650466644165,1650466653590,1650466663423,1650466668408
9,1650466669957,1650466675669,1650466688485,1650466696955
