counter,start,storeDLT,storeKfrags,finish
0,1650466354436,1650466374449,1650466381841,1650466385211
1,1650466386529,1650466404431,1650466410964,1650466412113
2,1650466415613,1650466421837,1650466431092,1650466431441
3,1650466433601,1650466455457,1650466476044,1650466476351
4,1650466478091,1650466485550,1650466511694,1650466516126
5,1650466516327,1650466540716,1650466544877,1650466561078
6,1650466563914,1650466572676,1650466577438,1650466577760
7,1650466577776,1650466620724,1650466622899,1650466623206
8,1650466623501,1650466642026,1650466648396,1650466648735
9,1650466650444,1650466680466,1650466688686,1650466688995
