counter,start,storeDLT,storeKfrags,finish
0,1650466354849,1650466374326,1650466381671,1650466389510
1,1650466390735,1650466413511,1650466419965,1650466422830
2,1650466423286,1650466443454,1650466445041,1650466445351
3,1650466445616,1650466467415,1650466501147,1650466501453
4,1650466502407,1650466511393,1650466511991,1650466512307
5,1650466513588,1650466523649,1650466528267,1650466528570
6,1650466528961,1650466533938,1650466536619,1650466537006
7,1650466537686,1650466554288,1650466559310,1650466567352
8,1650466567479,1650466613792,1650466615488,1650466615789
9,1650466616501,1650466627512,1650466640854,1650466641156
