counter,start,storeDLT,storeKfrags,finish
0,1650472132695,1650472142394,1650472144275,1650472151669
1,1650472151928,1650472168423,1650472178431,1650472182491
2,1650472183795,1650472192363,1650472195323,1650472202380
3,1650472202647,1650472209327,1650472215627,1650472238472
4,1650472238650,1650472241293,1650472241631,1650472244472
5,1650472244841,1650472267489,1650472269186,1650472293731
6,1650472294007,1650472300097,1650472330644,1650472335110
7,1650472335768,1650472341412,1650472369640,1650472417618
8,1650472418354,1650472468338,1650472468825,1650472505579
9,1650472505714,1650472521800,1650472539659,1650472546298
