counter,start,storeDLT,storeKfrags,finish
0,1650472136880,1650472148759,1650472149337,1650472158341
1,1650472158959,1650472179752,1650472182493,1650472200150
2,1650472203100,1650472209095,1650472213127,1650472218260
3,1650472218393,1650472244429,1650472260588,1650472267955
4,1650472269237,1650472299543,1650472300037,1650472330587
5,1650472331706,1650472361791,1650472368802,1650472417123
6,1650472417513,1650472460348,1650472461043,1650472465152
7,1650472468285,1650472501880,1650472504380,1650472511366
8,1650472511397,1650472539343,1650472556828,1650472561811
9,1650472562177,1650472579105,1650472579890,1650472585645
