counter,start,storeDLT,storeKfrags,finish
0,1650472133649,1650472148517,1650472152392,1650472170181
1,1650472170808,1650472175081,1650472193143,1650472196156
2,1650472196576,1650472211364,1650472216333,1650472239709
3,1650472240493,1650472243459,1650472258511,1650472263311
4,1650472265773,1650472272107,1650472274422,1650472277283
5,1650472278100,1650472281835,1650472282214,1650472284806
6,1650472285547,1650472293806,1650472325276,1650472350593
7,1650472353562,1650472404074,1650472431894,1650472436113
8,1650472436414,1650472487361,1650472489066,1650472498867
9,1650472499277,1650472531304,1650472534601,1650472552208
