counter,start,storeDLT,storeKfrags,finish
0,1650472132748,1650472142659,1650472151025,1650472156045
1,1650472157635,1650472169334,1650472173224,1650472187968
2,1650472189733,1650472210135,1650472213363,1650472216639
3,1650472216742,1650472228218,1650472230610,1650472237694
4,1650472240085,1650472243602,1650472244512,1650472262558
5,1650472264755,1650472293767,1650472294590,1650472299505
6,1650472300869,1650472306825,1650472307201,1650472316833
7,1650472317186,1650472330904,1650472331640,1650472358139
8,1650472358681,1650472366532,1650472371049,1650472421079
9,1650472424528,1650472476555,1650472477102,1650472485652
