counter,start,storeDLT,storeKfrags,finish
0,1650472134304,1650472148829,1650472154544,1650472170118
1,1650472171616,1650472192869,1650472195381,1650472202521
2,1650472202986,1650472209342,1650472213223,1650472236031
3,1650472238435,1650472243661,1650472245767,1650472264095
4,1650472265485,1650472289388,1650472291604,1650472294609
5,1650472294666,1650472330870,1650472351946,1650472354432
6,1650472354633,1650472407589,1650472408089,1650472411136
7,1650472411343,1650472416831,1650472417323,1650472420357
8,1650472421079,1650472425064,1650472468388,1650472474865
9,1650472475715,1650472508086,1650472516384,1650472542642
