counter,start,storeDLT,storeKfrags,finish
0,1650472134806,1650472159861,1650472167373,1650472173624
1,1650472177131,1650472185857,1650472188162,1650472192018
2,1650472194790,1650472201465,1650472202638,1650472221280
3,1650472221606,1650472227323,1650472249309,1650472254653
4,1650472255087,1650472260923,1650472268061,1650472270969
5,1650472272049,1650472306428,1650472306947,1650472336767
6,1650472336888,1650472369802,1650472376627,1650472388804
7,1650472390693,1650472395576,1650472427331,1650472471953
8,1650472478550,1650472484808,1650472485379,1650472520340
9,1650472520762,1650472539812,1650472544798,1650472548347
