counter,start,storeDLT,storeKfrags,finish
0,1650472134745,1650472158350,1650472165533,1650472171541
1,1650472172262,1650472193330,1650472197232,1650472204494
2,1650472205703,1650472213270,1650472214315,1650472221305
3,1650472222449,1650472227501,1650472230834,1650472236754
4,1650472237079,1650472243734,1650472244553,1650472249659
5,1650472250017,1650472274542,1650472303665,1650472333819
6,1650472334041,1650472341570,1650472342074,1650472373842
7,1650472373933,1650472386073,1650472386885,1650472393056
8,1650472393790,1650472428805,1650472472115,1650472476554
9,1650472476876,1650472514560,1650472515346,1650472528311
