counter,start,storeDLT,storeKfrags,finish
0,1650472132433,1650472144113,1650472151140,1650472163166
1,1650472163975,1650472170311,1650472173446,1650472190604
2,1650472191734,1650472200729,1650472211451,1650472215915
3,1650472216003,1650472222480,1650472223004,1650472227173
4,1650472227902,1650472255014,1650472258733,1650472263317
5,1650472264095,1650472268894,1650472272070,1650472297710
6,1650472298313,1650472303926,1650472331212,1650472354685
7,1650472356001,1650472410584,1650472448099,1650472457248
8,1650472458303,1650472463101,1650472493302,1650472503907
9,1650472503997,1650472520805,1650472538896,1650472556626
