counter,start,storeDLT,storeKfrags,finish
0,1650472134350,1650472159877,1650472167398,1650472172465
1,1650472173023,1650472176880,1650472178815,1650472184965
2,1650472185193,1650472221453,1650472222789,1650472247660
3,1650472247910,1650472254992,1650472272182,1650472299060
4,1650472299107,1650472306788,1650472307186,1650472338253
5,1650472339028,1650472343766,1650472344117,1650472345663
6,1650472348844,1650472395535,1650472395881,1650472431839
7,1650472432549,1650472452807,1650472487823,1650472521606
8,1650472523151,1650472542849,1650472549046,1650472568913
9,1650472569056,1650472579346,1650472579869,1650472583591
