counter,start,storeDLT,storeKfrags,finish
0,1650472133712,1650472146553,1650472147882,1650472152104
1,1650472153422,1650472165389,1650472171874,1650472181363
2,1650472183755,1650472189392,1650472190511,1650472196184
3,1650472196361,1650472205403,1650472206419,1650472223450
4,1650472223654,1650472233631,1650472236399,1650472243467
5,1650472244484,1650472252905,1650472255690,1650472261714
6,1650472262421,1650472266608,1650472288525,1650472319639
7,1650472320109,1650472328615,1650472332168,1650472337465
8,1650472338302,1650472372100,1650472418901,1650472421786
9,1650472422372,1650472501838,1650472505391,1650472537055
