counter,start,storeDLT,storeKfrags,finish
0,1650472133698,1650472159850,1650472167337,1650472173174
1,1650472173753,1650472178663,1650472182978,1650472201186
2,1650472201796,1650472209355,1650472215661,1650472238356
3,1650472238942,1650472243674,1650472246407,1650472264417
4,1650472265657,1650472315913,1650472316261,1650472324256
5,1650472325149,1650472360758,1650472410325,1650472414888
6,1650472415859,1650472421009,1650472421357,1650472468322
7,1650472469520,1650472474808,1650472502132,1650472533357
8,1650472534288,1650472544857,1650472549135,1650472564325
9,1650472565255,1650472579154,1650472579817,1650472583601
