counter,start,storeDLT,storeKfrags,finish
0,1650472133522,1650472148523,1650472149342,1650472155245
1,1650472158633,1650472169515,1650472173367,1650472178626
2,1650472179921,1650472201471,1650472207663,1650472211349
3,1650472212807,1650472238516,1650472243309,1650472245773
4,1650472246191,1650472252862,1650472255401,1650472275962
5,1650472276779,1650472312677,1650472342858,1650472376894
6,1650472377337,1650472421108,1650472421571,1650472468334
7,1650472469201,1650472479622,1650472483605,1650472488790
8,1650472489498,1650472533590,1650472539569,1650472546624
9,1650472546889,1650472552318,1650472552901,1650472576379
