counter,start,storeDLT,storeKfrags,finish
0,1650475671984,1650475688547,1650475693532,1650475707156
1,1650475709154,1650475724951,1650475729907,1650475743901
2,1650475744791,1650475771686,1650475791063,1650475796722
3,1650475798304,1650475803809,1650475810840,1650475816033
4,1650475816347,1650475823424,1650475863444,1650475912513
5,1650475915683,1650475936545,1650475948267,1650476012494
6,1650476013442,1650476045643,1650476083802,1650476117423
7,1650476117737,1650476147264,1650476172039,1650476205421
8,1650476206590,1650476219819,1650476227975,1650476241291
9,1650476241610,1650476245711,1650476268065,1650476273700
