counter,start,storeDLT,storeKfrags,finish
0,1650475671659,1650475688212,1650475692702,1650475704544
1,1650475705036,1650475723806,1650475725074,1650475732421
2,1650475733156,1650475747565,1650475765760,1650475788145
3,1650475788951,1650475815531,1650475849488,1650475904917
4,1650475905427,1650475956289,1650475957780,1650475968724
5,1650475969322,1650475974945,1650475975469,1650475982504
6,1650475984856,1650476003809,1650476023997,1650476034750
7,1650476034892,1650476073286,1650476081777,1650476098712
8,1650476098773,1650476168006,1650476186686,1650476211574
9,1650476213095,1650476246042,1650476268183,1650476288247
