counter,start,storeDLT,storeKfrags,finish
0,1650475671178,1650475686343,1650475692541,1650475702424
1,1650475703482,1650475717236,1650475724405,1650475735816
2,1650475736857,1650475755060,1650475761910,1650475781449
3,1650475781750,1650475813497,1650475815046,1650475819720
4,1650475820218,1650475826736,1650475872987,1650475918968
5,1650475919299,1650475981468,1650476025963,1650476045688
6,1650476045802,1650476051245,1650476084453,1650476124544
7,1650476124736,1650476172204,1650476191774,1650476205438
8,1650476205835,1650476217781,1650476224929,1650476256646
9,1650476256783,1650476296534,1650476299771,1650476303235
