counter,start,storeDLT,storeKfrags,finish
0,1650475671831,1650475681413,1650475691461,1650475694520
1,1650475694919,1650475715673,1650475731122,1650475740743
2,1650475742449,1650475765719,1650475785654,1650475793083
3,1650475793275,1650475822170,1650475824320,1650475831566
4,1650475832032,1650475895426,1650475935268,1650475940291
5,1650475940558,1650475951507,1650476016030,1650476035701
6,1650476036123,1650476076547,1650476092020,1650476120809
7,1650476121343,1650476191737,1650476202925,1650476232976
8,1650476232991,1650476273787,1650476277772,1650476291704
9,1650476292578,1650476311007,1650476311372,1650476316818
