counter,start,storeDLT,storeKfrags,finish
0,1650475671969,1650475687216,1650475693511,1650475707172
1,1650475708116,1650475731557,1650475738554,1650475752826
2,1650475753761,1650475761933,1650475781474,1650475807483
3,1650475808007,1650475840955,1650475845724,1650475852177
4,1650475853887,1650475862129,1650475862883,1650475910373
5,1650475913165,1650475919439,1650475932180,1650475997718
6,1650475998538,1650476003728,1650476023717,1650476029009
7,1650476030078,1650476084767,1650476121556,1650476136480
8,1650476136649,1650476181732,1650476209005,1650476237505
9,1650476238322,1650476263755,1650476265007,1650476269431
