counter,start,storeDLT,storeKfrags,finish
0,1650475671510,1650475686214,1650475686666,1650475693273
1,1650475693999,1650475713061,1650475724921,1650475738313
2,1650475738375,1650475773797,1650475775441,1650475802300
3,1650475804534,1650475829896,1650475830276,1650475837462
4,1650475837735,1650475935995,1650475936682,1650476004691
5,1650476005482,1650476038538,1650476064790,1650476076493
6,1650476077228,1650476082290,1650476099032,1650476128969
7,1650476133060,1650476152805,1650476164734,1650476181693
8,1650476181920,1650476207511,1650476217762,1650476251274
9,1650476251494,1650476258015,1650476276454,1650476297865
