counter,start,storeDLT,storeKfrags,finish
0,1650475671415,1650475686112,1650475692466,1650475702280
1,1650475703034,1650475735175,1650475745718,1650475765588
2,1650475765644,1650475773389,1650475775307,1650475799845
3,1650475802015,1650475840985,1650475845906,1650475852959
4,1650475853198,1650475865910,1650475912598,1650475967506
5,1650475968718,1650475981514,1650476025784,1650476044492
6,1650476046163,1650476051286,1650476093236,1650476098309
7,1650476100097,1650476151030,1650476162796,1650476196531
8,1650476198013,1650476225269,1650476232315,1650476248245
9,1650476249036,1650476255053,1650476276249,1650476287747
