counter,start,storeDLT,storeKfrags,finish
0,1650475672614,1650475693316,1650475703196,1650475715960
1,1650475716270,1650475725463,1650475733004,1650475742419
2,1650475742472,1650475765679,1650475768118,1650475788860
3,1650475789334,1650475820979,1650475827017,1650475874492
4,1650475874623,1650475884647,1650475888396,1650475931498
5,1650475932121,1650476001261,1650476023468,1650476056942
6,1650476057017,1650476085039,1650476085721,1650476089514
7,1650476089772,1650476118230,1650476137447,1650476153757
8,1650476154284,1650476190192,1650476217253,1650476228801
9,1650476229344,1650476283963,1650476284525,1650476304763
