counter,start,storeDLT,storeKfrags,finish
0,1650475672433,1650475688601,1650475694220,1650475710815
1,1650475712516,1650475727740,1650475736553,1650475747468
2,1650475747889,1650475760822,1650475762381,1650475784891
3,1650475785587,1650475791049,1650475793893,1650475800539
4,1650475801403,1650475828534,1650475878142,1650475883995
5,1650475885104,1650475933994,1650476000988,1650476040800
6,1650476040922,1650476083694,1650476102283,1650476145730
7,1650476146954,1650476189538,1650476196192,1650476207277
8,1650476208515,1650476223460,1650476251299,1650476279478
9,1650476283389,1650476288689,1650476291759,1650476308164
