counter,start,storeDLT,storeKfrags,finish
0,1650475672222,1650475686997,1650475693508,1650475705206
1,1650475706631,1650475722220,1650475724978,1650475739707
2,1650475740111,1650475762140,1650475782189,1650475789762
3,1650475789884,1650475796786,1650475816950,1650475822847
4,1650475823275,1650475827002,1650475827548,1650475876174
5,1650475879477,1650475885903,1650475892415,1650475895936
6,1650475895946,1650475909573,1650475911197,1650475963549
7,1650475963818,1650476021414,1650476022011,1650476053509
8,1650476053777,1650476113507,1650476151527,1650476167717
9,1650476170379,1650476234762,1650476243961,1650476269275
