counter,start,storeDLT,storeKfrags,finish
0,1650464263619,1650464270976,1650464271337,1650464271643
1,1650464272781,1650464280258,1650464280759,1650464282224
2,1650464283470,1650464288859,1650464289295,1650464289604
3,1650464291173,1650464298964,1650464299422,1650464301224
4,1650464302188,1650464305024,1650464305418,1650464307056
5,1650464308630,1650464313278,1650464313692,1650464314021
6,1650464314829,1650464319834,1650464322815,1650464323140
7,1650464323166,1650464327875,1650464328294,1650464328601
8,1650464329103,1650464332181,1650464332569,1650464332888
9,1650464333664,1650464338596,1650464339034,1650464340997
