counter,start,storeDLT,storeKfrags,finish
0,1650464465569,1650464475182,1650464475693,1650464476029
1,1650464477710,1650464485607,1650464486106,1650464486545
2,1650464488070,1650464494287,1650464494624,1650464494934
3,1650464495183,1650464501379,1650464505068,1650464505489
4,1650464506039,1650464509344,1650464509809,1650464512054
5,1650464514928,1650464523929,1650464528326,1650464528794
6,1650464529533,1650464538544,1650464539583,1650464539923
7,1650464540829,1650464548057,1650464552159,1650464552505
8,1650464553131,1650464559754,1650464564669,1650464568078
9,1650464568497,1650464575015,1650464576643,1650464577089
