counter,start,storeDLT,storeKfrags,finish
0,1650464467953,1650464471735,1650464475626,1650464475975
1,1650464476138,1650464481742,1650464485408,1650464485725
2,1650464485949,1650464494245,1650464495049,1650464497222
3,1650464500370,1650464505198,1650464505820,1650464509019
4,1650464510633,1650464514591,1650464517021,1650464518372
5,1650464519924,1650464528430,1650464531378,1650464531789
6,1650464531853,1650464544424,1650464547000,1650464552271
7,1650464553022,1650464561383,1650464561765,1650464567076
8,1650464567116,1650464572467,1650464574513,1650464577682
9,1650464578432,1650464581605,1650464582096,1650464583826
