counter,start,storeDLT,storeKfrags,finish
0,1650464465356,1650464475178,1650464475976,1650464476278
1,1650464476601,1650464485460,1650464486280,1650464486588
2,1650464486862,1650464494142,1650464496498,1650464499735
3,1650464500095,1650464504006,1650464505303,1650464508028
4,1650464508492,1650464514547,1650464516930,1650464517285
5,1650464518335,1650464531287,1650464539372,1650464548900
6,1650464549616,1650464554750,1650464559518,1650464561372
7,1650464563151,1650464567625,1650464569748,1650464574992
8,1650464575501,1650464581580,1650464582097,1650464583844
9,1650464584247,1650464586900,1650464587291,1650464587604
