counter,start,storeDLT,storeKfrags,finish
0,1650464465028,1650464468746,1650464469969,1650464470352
1,1650464470673,1650464475093,1650464475806,1650464476155
2,1650464476327,1650464485307,1650464485787,1650464486610
3,1650464487257,1650464494075,1650464494477,1650464496515
4,1650464498226,1650464505220,1650464505901,1650464506215
5,1650464506481,1650464512397,1650464514113,1650464516889
6,1650464518231,1650464523668,1650464528279,1650464528697
7,1650464528909,1650464536563,1650464539526,1650464539845
8,1650464540271,1650464548059,1650464552349,1650464552748
9,1650464554593,1650464564596,1650464565075,1650464567435
