counter,start,storeDLT,storeKfrags,finish
0,1650464465343,1650464468529,1650464469835,1650464471783
1,1650464472033,1650464475097,1650464475774,1650464476085
2,1650464476185,1650464481673,1650464485216,1650464488412
3,1650464488416,1650464497233,1650464498481,1650464502447
4,1650464503892,1650464507929,1650464509151,1650464509487
5,1650464510406,1650464514530,1650464515057,1650464515363
6,1650464516959,1650464521464,1650464528278,1650464528662
7,1650464528731,1650464539495,1650464539875,1650464540247
8,1650464540455,1650464556020,1650464559531,1650464562287
9,1650464562957,1650464569700,1650464571833,1650464572479
