counter,start,storeDLT,storeKfrags,finish
0,1650464464477,1650464469923,1650464475534,1650464478204
1,1650464478718,1650464485384,1650464486182,1650464489399
2,1650464491190,1650464495259,1650464496622,1650464497003
3,1650464497565,1650464504016,1650464504834,1650464505171
4,1650464507657,1650464512376,1650464514398,1650464514826
5,1650464515147,1650464520921,1650464521293,1650464521601
6,1650464522087,1650464539637,1650464544534,1650464544839
7,1650464544849,1650464552302,1650464553543,1650464553851
8,1650464554145,1650464566555,1650464567434,1650464569077
9,1650464569674,1650464575964,1650464577453,1650464577833
