counter,start,storeDLT,storeKfrags,finish
0,1650464671422,1650464675535,1650464681124,1650464683061
1,1650464683812,1650464690893,1650464693325,1650464693754
2,1650464696482,1650464701588,1650464705411,1650464705775
3,1650464706239,1650464711278,1650464717359,1650464724984
4,1650464725747,1650464731737,1650464732107,1650464732434
5,1650464733669,1650464739975,1650464742221,1650464742515
6,1650464742641,1650464747988,1650464748337,1650464748706
7,1650464749485,1650464758437,1650464760140,1650464765614
8,1650464766943,1650464775350,1650464775739,1650464776503
9,1650464776600,1650464784392,1650464784750,1650464787242
