counter,start,storeDLT,storeKfrags,finish
0,1650464671725,1650464675475,1650464675818,1650464679533
1,1650464679746,1650464687477,1650464690635,1650464691115
2,1650464692348,1650464699008,1650464699387,1650464702805
3,1650464703710,1650464713247,1650464717469,1650464717812
4,1650464718261,1650464731505,1650464734224,1650464734533
5,1650464737558,1650464747494,1650464747878,1650464748243
6,1650464749049,1650464754672,1650464758209,1650464758521
7,1650464758770,1650464763499,1650464764834,1650464770228
8,1650464771060,1650464779557,1650464780011,1650464780353
9,1650464781428,1650464786430,1650464787684,1650464788002
