counter,start,storeDLT,storeKfrags,finish
0,1650464671447,1650464679469,1650464679978,1650464681793
1,1650464682383,1650464690601,1650464691830,1650464692152
2,1650464692284,1650464698973,1650464705382,1650464705783
3,1650464706731,1650464711310,1650464711751,1650464717033
4,1650464720498,1650464724444,1650464731696,1650464732014
5,1650464732152,1650464737305,1650464740007,1650464740360
6,1650464740366,1650464752124,1650464754486,1650464756697
7,1650464757256,1650464763596,1650464765669,1650464765971
8,1650464767313,1650464771610,1650464775039,1650464775536
9,1650464776370,1650464784324,1650464784719,1650464787681
