counter,start,storeDLT,storeKfrags,finish
0,1650464671559,1650464675417,1650464681095,1650464681551
1,1650464681736,1650464687578,1650464690694,1650464691184
2,1650464692519,1650464701858,1650464707955,1650464710956
3,1650464712166,1650464722804,1650464726846,1650464729832
4,1650464730030,1650464735953,1650464738363,1650464738745
5,1650464738816,1650464747417,1650464747894,1650464748283
6,1650464748707,1650464756148,1650464756784,1650464757087
7,1650464758266,1650464763544,1650464765692,1650464767013
8,1650464767226,1650464777402,1650464779802,1650464786907
9,1650464789481,1650464792333,1650464794982,1650464795284
