counter,start,storeDLT,storeKfrags,finish
0,1650464671677,1650464676410,1650464676758,1650464683048
1,1650464683163,1650464690559,1650464691565,1650464693631
2,1650464693959,1650464707194,1650464707778,1650464708084
3,1650464708323,1650464717327,1650464717708,1650464718017
4,1650464719550,1650464731447,1650464734268,1650464737274
5,1650464737755,1650464742318,1650464744928,1650464745238
6,1650464747046,1650464752134,1650464754627,1650464758141
7,1650464761087,1650464768726,1650464771959,1650464772309
8,1650464773800,1650464776800,1650464779100,1650464779425
9,1650464779840,1650464784601,1650464784964,1650464785273
